"Time","Voltage [V]","Current [uA]","Pressure [Pa]","VSR53USB [Pa]"
"2024-11-20 15:29:51.318","11.813096000000016","-2.2856280000000027","0.00","253.05"
"2024-11-20 15:29:51.316","8.24672000000001","-3.922247999999996","0.00","253.05"
"2024-11-20 15:29:51.314","5.6049600000000055","-6.2135159999999985","0.00","253.05"
"2024-11-20 15:29:51.312","1.7744080000000082","-8.17746","0.00","253.05"
"2024-11-20 15:29:51.310","-0.4710879999999946","-9.486756","0.00","253.05"
"2024-11-20 15:29:51.308","-4.962079999999993","-12.105348","0.00","253.05"
"2024-11-20 15:29:51.306","-7.471751999999988","-12.432672","0.00","253.05"
"2024-11-20 15:29:51.304","-12.09483199999999","-14.723939999999999","0.00","253.05"
"2024-11-20 15:29:51.302","-15.000767999999994","-13.414644","0.00","252.95"
"2024-11-20 15:29:51.300","-19.35967199999999","-15.378588","0.00","252.95"
"2024-11-20 15:29:51.298","-22.001431999999994","-12.759996000000001","0.00","252.95"
"2024-11-20 15:29:51.296","-26.624511999999996","-14.723939999999999","0.00","252.95"
"2024-11-20 15:29:51.294","-29.266271999999994","-12.432672","0.00","252.95"
"2024-11-20 15:29:51.292","-33.49308799999999","-15.705912000000001","0.00","252.95"
"2024-11-20 15:29:51.290","-31.90803199999999","-14.069292","0.00","252.95"
"2024-11-20 15:29:51.288","-29.39835999999999","-17.669856","0.00","252.95"
"2024-11-20 15:29:51.286","-25.699895999999995","-15.051264","0.00","252.95"
"2024-11-20 15:29:51.284","-23.32231199999999","-17.669856","0.00","252.95"
"2024-11-20 15:29:51.282","-19.623847999999988","-14.069292","0.00","252.95"
"2024-11-20 15:29:51.280","-17.378351999999992","-16.36056","0.00","252.95"
"2024-11-20 15:29:51.278","-13.547799999999988","-12.105348","0.00","252.95"
"2024-11-20 15:29:51.276","-11.17021599999999","-14.396615999999998","0.00","252.95"
"2024-11-20 15:29:51.274","-7.603839999999991","-11.123376","0.00","252.95"
"2024-11-20 15:29:51.272","-5.094167999999989","-14.069292","0.00","252.91"
"2024-11-20 15:29:51.270","-1.527791999999991","-11.778023999999998","0.00","252.91"
"2024-11-20 15:29:51.268","1.378144000000006","-15.051264","0.00","252.91"
"2024-11-20 15:29:51.266","5.076608000000007","-12.432672","0.00","252.91"
"2024-11-20 15:29:51.264","8.510896000000017","-14.723939999999999","0.00","252.91"
"2024-11-20 15:29:51.262","12.077272000000008","-11.123376","0.00","252.91"
"2024-11-20 15:29:51.260","15.643648000000013","-11.778023999999998","0.00","252.91"
"2024-11-20 15:29:51.258","19.342112000000014","-8.17746","0.00","252.91"
"2024-11-20 15:29:51.256","22.77640000000001","-6.540839999999999","0.00","252.91"
"2024-11-20 15:29:51.254","26.47486400000001","-1.630980000000001","0.00","252.91"
"2024-11-20 15:29:51.252","30.041240000000016","8.188740000000003","0.00","252.91"
"2024-11-20 15:29:51.250","34.268056000000016","23.900292","0.00","252.91"
"2024-11-20 15:29:51.248","31.36212000000002","22.91832","0.00","252.91"
"2024-11-20 15:29:51.246","28.85244800000001","18.663108","0.00","252.91"
"2024-11-20 15:29:51.244","25.55024800000001","17.026488","0.00","252.91"
"2024-11-20 15:29:51.242","21.85178400000001","11.789304000000001","0.00","252.91"
"2024-11-20 15:29:51.240","19.606288000000006","9.825360000000003","0.00","252.91"
"2024-11-20 15:29:51.238","15.643648000000013","3.278880000000001","0.00","252.91"
"2024-11-20 15:29:51.236","13.794416000000012","1.6422600000000003","0.00","252.91"
"2024-11-20 15:29:51.234","9.699688000000009","-3.922247999999996","0.00","252.91"
"2024-11-20 15:29:51.232","7.718368000000012","-3.594923999999999","0.00","252.91"
"2024-11-20 15:29:51.230","3.623640000000009","-9.159431999999999","0.00","252.91"
"2024-11-20 15:29:51.228","1.6423200000000122","-7.195488000000001","0.00","252.91"
"2024-11-20 15:29:51.226","-2.8486719999999934","-13.087319999999998","0.00","252.81"
"2024-11-20 15:29:51.224","-5.622519999999987","-10.468727999999999","0.00","252.81"
"2024-11-20 15:29:51.222","-9.98142399999999","-15.378588","0.00","252.81"
"2024-11-20 15:29:51.220","-12.75527199999999","-11.123376","0.00","252.81"
"2024-11-20 15:29:51.218","-16.98208799999999","-15.051264","0.00","252.81"
"2024-11-20 15:29:51.216","-19.888023999999994","-10.468727999999999","0.00","252.81"
"2024-11-20 15:29:51.214","-24.114839999999994","-15.051264","0.00","252.81"
"2024-11-20 15:29:51.212","-27.152863999999994","-11.450700000000001","0.00","252.81"
"2024-11-20 15:29:51.210","-31.115503999999994","-16.687884","0.00","252.81"
"2024-11-20 15:29:51.208","-33.889351999999995","-14.396615999999998","0.00","252.81"
"2024-11-20 15:29:51.206","-30.98341599999999","-18.979152","0.00","252.81"
"2024-11-20 15:29:51.204","-27.681215999999992","-14.396615999999998","0.00","252.81"
"2024-11-20 15:29:51.202","-24.775279999999995","-17.99718","0.00","252.81"
"2024-11-20 15:29:51.200","-21.47307999999999","-13.414644","0.00","252.81"
"2024-11-20 15:29:51.198","-18.699231999999995","-16.033236","0.00","252.81"
"2024-11-20 15:29:51.196","-15.661207999999988","-12.105348","0.00","252.81"
"2024-11-20 15:29:51.194","-12.623183999999988","-14.723939999999999","0.00","252.75"
"2024-11-20 15:29:51.192","-9.320983999999989","-12.105348","0.00","252.75"
"2024-11-20 15:29:51.190","-6.547135999999988","-15.051264","0.00","252.75"
"2024-11-20 15:29:51.188","-3.5091119999999876","-12.759996000000001","0.00","252.75"
"2024-11-20 15:29:51.186","-0.20691199999998844","-15.378588","0.00","252.75"
"2024-11-20 15:29:51.184","2.5669360000000125","-13.087319999999998","0.00","252.75"
"2024-11-20 15:29:51.182","6.793752000000012","-13.741968","0.00","252.75"
"2024-11-20 15:29:51.180","9.17133600000001","-11.778023999999998","0.00","252.75"
"2024-11-20 15:29:51.178","13.794416000000012","-10.468727999999999","0.00","252.75"
"2024-11-20 15:29:51.176","16.304088000000007","-9.81408","0.00","252.75"
"2024-11-20 15:29:51.174","20.92716800000001","-6.868164","0.00","252.75"
"2024-11-20 15:29:51.172","23.568928000000014","-5.558868","0.00","252.75"
"2024-11-20 15:29:51.170","28.059920000000005","2.296908000000002","0.00","252.75"
"2024-11-20 15:29:51.168","30.70168000000001","13.098599999999998","0.00","252.75"
"2024-11-20 15:29:51.166","33.60761600000001","24.227615999999998","0.00","252.75"
"2024-11-20 15:29:51.164","29.116624000000016","20.954376000000003","0.00","252.75"
"2024-11-20 15:29:51.162","27.39948000000001","18.335784000000004","0.00","252.75"
"2024-11-20 15:29:51.160","23.040576000000016","15.062544000000003","0.00","252.59"
"2024-11-20 15:29:51.158","21.455520000000007","12.116627999999999","0.00","252.59"
"2024-11-20 15:29:51.156","17.492880000000014","7.206768000000004","0.00","252.59"
"2024-11-20 15:29:51.154","15.379472000000007","3.278880000000001","0.00","252.59"
"2024-11-20 15:29:51.152","11.945184000000012","-1.630980000000001","0.00","252.59"
"2024-11-20 15:29:51.150","9.303424000000007","-3.922247999999996","0.00","252.59"
"2024-11-20 15:29:51.148","6.001224000000008","-7.522811999999998","0.00","252.59"
"2024-11-20 15:29:51.146","2.9632000000000147","-9.159431999999999","0.00","252.59"
"2024-11-20 15:29:51.144","0.057264000000003534","-11.123376","0.00","252.59"
"2024-11-20 15:29:51.142","-3.9053759999999897","-11.778023999999998","0.00","252.59"
"2024-11-20 15:29:51.140","-6.679223999999991","-12.105348","0.00","252.59"
"2024-11-20 15:29:51.138","-11.434391999999988","-12.432672","0.00","252.59"
"2024-11-20 15:29:51.136","-13.679887999999991","-11.778023999999998","0.00","252.59"
"2024-11-20 15:29:51.134","-18.963407999999994","-13.414644","0.00","252.59"
"2024-11-20 15:29:51.132","-20.94472799999999","-12.432672","0.00","252.59"
"2024-11-20 15:29:51.130","-26.09615999999999","-16.033236","0.00","252.59"
"2024-11-20 15:29:51.128","-28.077479999999994","-13.741968","0.00","252.59"
"2024-11-20 15:29:51.126","-32.964735999999995","-17.99718","0.00","252.59"
"2024-11-20 15:29:51.124","-32.43638399999999","-15.051264","0.00","252.59"
"2024-11-20 15:29:51.122","-30.455063999999993","-18.651828","0.00","252.59"
"2024-11-20 15:29:51.120","-26.228247999999994","-13.414644","0.00","252.59"
"2024-11-20 15:29:51.118","-24.24692799999999","-17.015208","0.00","252.59"
"2024-11-20 15:29:51.116","-20.152199999999993","-11.778023999999998","0.00","252.59"
"2024-11-20 15:29:51.114","-18.17087999999999","-15.705912000000001","0.00","252.59"
"2024-11-20 15:29:51.112","-14.076151999999993","-11.123376","0.00","252.59"
"2024-11-20 15:29:51.110","-11.83065599999999","-16.033236","0.00","252.59"
"2024-11-20 15:29:51.108","-8.13219199999999","-11.778023999999998","0.00","252.59"
"2024-11-20 15:29:51.106","-5.75460799999999","-17.015208","0.00","252.59"
"2024-11-20 15:29:51.104","-2.188231999999985","-12.105348","0.00","252.59"
"2024-11-20 15:29:51.102","0.4535280000000057","-16.36056","0.00","252.59"
"2024-11-20 15:29:51.100","4.416168000000013","-11.123376","0.00","252.59"
"2024-11-20 15:29:51.098","7.718368000000012","-13.741968","0.00","252.59"
"2024-11-20 15:29:51.096","11.416832000000014","-9.486756","0.00","252.59"
"2024-11-20 15:29:51.094","14.719032000000013","-11.450700000000001","0.00","252.59"
"2024-11-20 15:29:51.092","18.54958400000001","-7.850135999999999","0.00","252.59"
"2024-11-20 15:29:51.090","22.24804800000001","-8.17746","0.00","252.59"
"2024-11-20 15:29:51.088","25.682336000000006","-3.594923999999999","0.00","252.59"
"2024-11-20 15:29:51.086","29.512888000000018","4.260852","0.00","252.59"
"2024-11-20 15:29:51.084","32.68300000000001","18.663108","0.00","252.59"
"2024-11-20 15:29:51.082","32.02256000000001","23.572968000000003","0.00","252.59"
"2024-11-20 15:29:51.080","28.456184000000007","20.299728","0.00","252.59"
"2024-11-20 15:29:51.078","26.21068800000002","18.663108","0.00","252.54"
"2024-11-20 15:29:51.076","22.115960000000015","14.735219999999998","0.00","252.54"
"2024-11-20 15:29:51.074","20.134640000000005","11.461980000000004","0.00","252.54"
"2024-11-20 15:29:51.072","16.039912000000015","4.9155000000000015","0.00","252.54"
"2024-11-20 15:29:51.070","14.32276800000001","1.314936000000003","0.00","252.54"
"2024-11-20 15:29:51.068","10.492216000000013","-3.922247999999996","0.00","252.54"
"2024-11-20 15:29:51.066","8.114632000000015","-5.558868","0.00","252.54"
"2024-11-20 15:29:51.064","4.680344000000005","-9.159431999999999","0.00","252.54"
"2024-11-20 15:29:51.062","1.7744080000000082","-8.504784","0.00","252.54"
"2024-11-20 15:29:51.060","-1.395703999999995","-10.796052","0.00","252.54"
"2024-11-20 15:29:51.058","-4.962079999999993","-10.141404000000001","0.00","252.54"
"2024-11-20 15:29:51.056","-8.396367999999988","-12.105348","0.00","252.54"
"2024-11-20 15:29:51.054","-12.226919999999993","-11.450700000000001","0.00","252.54"
"2024-11-20 15:29:51.052","-15.529119999999992","-13.087319999999998","0.00","252.54"
"2024-11-20 15:29:51.050","-19.75593599999999","-13.087319999999998","0.00","252.54"
"2024-11-20 15:29:51.048","-22.529783999999992","-14.723939999999999","0.00","252.54"
"2024-11-20 15:29:51.046","-27.28495199999999","-15.705912000000001","0.00","252.42"
"2024-11-20 15:29:51.044","-29.794623999999992","-15.705912000000001","0.00","252.42"
"2024-11-20 15:29:51.042","-34.549792","-17.015208","0.00","252.42"
"2024-11-20 15:29:51.040","-31.115503999999994","-15.051264","0.00","252.42"
"2024-11-20 15:29:51.038","-29.266271999999994","-16.687884","0.00","252.42"
"2024-11-20 15:29:51.036","-24.90736799999999","-12.432672","0.00","252.42"
"2024-11-20 15:29:51.034","-22.926047999999994","-15.705912000000001","0.00","252.42"
"2024-11-20 15:29:51.032","-18.83131999999999","-12.105348","0.00","252.42"
"2024-11-20 15:29:51.030","-16.849999999999994","-16.687884","0.00","252.42"
"2024-11-20 15:29:51.028","-12.887359999999994","-12.432672","0.00","252.42"
"2024-11-20 15:29:51.026","-10.773951999999994","-17.342532","0.00","252.42"
"2024-11-20 15:29:51.024","-7.075487999999993","-12.432672","0.00","252.42"
"2024-11-20 15:29:51.022","-4.697903999999987","-16.36056","0.00","252.42"
"2024-11-20 15:29:51.020","-0.8673519999999968","-11.450700000000001","0.00","252.42"
"2024-11-20 15:29:51.018","2.1706720000000104","-14.396615999999998","0.00","252.42"
"2024-11-20 15:29:51.016","5.737048000000016","-9.81408","0.00","252.42"
"2024-11-20 15:29:51.014","9.039248000000015","-12.759996000000001","0.00","252.42"
"2024-11-20 15:29:51.012","12.869800000000012","-9.486756","0.00","252.42"
"2024-11-20 15:29:51.010","16.436176000000017","-11.450700000000001","0.00","252.42"
"2024-11-20 15:29:51.008","20.00255200000001","-8.504784","0.00","252.42"
"2024-11-20 15:29:51.006","23.70101600000001","-7.850135999999999","0.00","252.42"
"2024-11-20 15:29:51.004","26.47486400000001","-1.9583039999999983","0.00","252.42"
"2024-11-20 15:29:51.002","30.70168000000001","9.825360000000003","0.00","252.42"
"2024-11-20 15:29:51.000","33.47552800000001","24.882264","0.00","252.36"
"2024-11-20 15:29:50.998","31.097944000000012","23.245644","0.00","252.36"
"2024-11-20 15:29:50.996","27.13530400000002","19.972403999999997","0.00","252.36"
"2024-11-20 15:29:50.994","25.021896000000012","18.00846","0.00","252.36"
"2024-11-20 15:29:50.992","20.92716800000001","12.771276","0.00","252.36"
"2024-11-20 15:29:50.990","19.077936000000008","9.170712000000002","0.00","252.36"
"2024-11-20 15:29:50.988","14.983208000000005","2.6242319999999992","0.00","252.36"
"2024-11-20 15:29:50.986","13.001888000000008","-0.9763319999999993","0.00","252.36"
"2024-11-20 15:29:50.984","9.435512000000017","-5.558868","0.00","252.36"
"2024-11-20 15:29:50.982","6.793752000000012","-6.540839999999999","0.00","252.36"
"2024-11-20 15:29:50.980","3.623640000000009","-8.832107999999998","0.00","252.36"
"2024-11-20 15:29:50.978","0.5856160000000159","-8.504784","0.00","252.36"
"2024-11-20 15:29:50.976","-2.5844959999999872","-10.141404000000001","0.00","252.36"
"2024-11-20 15:29:50.974","-6.94339999999999","-10.468727999999999","0.00","252.36"
"2024-11-20 15:29:50.972","-9.585159999999988","-11.778023999999998","0.00","252.36"
"2024-11-20 15:29:50.970","-14.472415999999988","-13.414644","0.00","252.36"
"2024-11-20 15:29:50.968","-16.585823999999988","-13.087319999999998","0.00","252.36"
"2024-11-20 15:29:50.966","-21.605167999999992","-16.033236","0.00","252.21"
"2024-11-20 15:29:50.964","-23.98275199999999","-14.069292","0.00","252.21"
"2024-11-20 15:29:50.962","-28.737919999999995","-17.669856","0.00","252.21"
"2024-11-20 15:29:50.960","-31.115503999999994","-13.414644","0.00","252.21"
"2024-11-20 15:29:50.958","-34.28561599999999","-17.669856","0.00","252.21"
"2024-11-20 15:29:50.956","-30.190887999999994","-12.432672","0.00","252.21"
"2024-11-20 15:29:50.954","-27.94539199999999","-16.36056","0.00","252.21"
"2024-11-20 15:29:50.952","-23.850663999999995","-11.778023999999998","0.00","252.21"
"2024-11-20 15:29:50.950","-21.605167999999992","-17.015208","0.00","252.21"
"2024-11-20 15:29:50.948","-17.774615999999995","-12.759996000000001","0.00","252.21"
"2024-11-20 15:29:50.946","-15.264943999999993","-17.669856","0.00","252.21"
"2024-11-20 15:29:50.944","-11.962743999999994","-13.414644","0.00","252.21"
"2024-11-20 15:29:50.942","-9.188895999999993","-16.687884","0.00","252.21"
"2024-11-20 15:29:50.940","-6.0187839999999895","-12.105348","0.00","252.21"
"2024-11-20 15:29:50.938","-2.8486719999999934","-14.396615999999998","0.00","252.21"
"2024-11-20 15:29:50.936","0.18935200000001373","-11.123376","0.00","252.21"
"2024-11-20 15:29:50.934","3.755728000000005","-12.105348","0.00","252.21"
"2024-11-20 15:29:50.932","6.529576000000006","-10.796052","0.00","252.21"
"2024-11-20 15:29:50.930","11.020568000000011","-11.778023999999998","0.00","252.21"
"2024-11-20 15:29:50.928","13.530240000000006","-11.778023999999998","0.00","252.21"
"2024-11-20 15:29:50.926","18.021232000000012","-10.141404000000001","0.00","252.21"
"2024-11-20 15:29:50.924","20.662992000000017","-10.468727999999999","0.00","252.21"
"2024-11-20 15:29:50.922","24.889808000000016","-4.249572000000001","0.00","252.21"
"2024-11-20 15:29:50.920","27.795744000000013","1.6422600000000003","0.00","252.21"
"2024-11-20 15:29:50.918","32.28673600000002","16.37184","0.00","252.21"
"2024-11-20 15:29:50.916","31.494208000000015","24.882264","0.00","252.21"
"2024-11-20 15:29:50.914","30.173328000000012","21.936348000000002","0.00","252.21"
"2024-11-20 15:29:50.912","25.946512000000013","18.990432","0.00","252.21"
"2024-11-20 15:29:50.910","24.097280000000012","14.407896000000001","0.00","252.21"
"2024-11-20 15:29:50.908","20.266728000000015","10.807332000000002","0.00","252.21"
"2024-11-20 15:29:50.906","17.757056000000006","4.588175999999997","0.00","252.21"
"2024-11-20 15:29:50.904","14.586944000000017","0.33296399999999693","0.00","252.21"
"2024-11-20 15:29:50.902","11.020568000000011","-4.249572000000001","0.00","252.21"
"2024-11-20 15:29:50.900","9.17133600000001","-4.249572000000001","0.00","252.21"
"2024-11-20 15:29:50.898","4.812432000000015","-7.850135999999999","0.00","252.21"
"2024-11-20 15:29:50.896","2.9632000000000147","-5.558868","0.00","252.21"
"2024-11-20 15:29:50.894","-1.527791999999991","-10.141404000000001","0.00","252.21"
"2024-11-20 15:29:50.892","-3.9053759999999897","-8.17746","0.00","252.21"
"2024-11-20 15:29:50.890","-8.396367999999988","-14.069292","0.00","252.21"
"2024-11-20 15:29:50.888","-11.038127999999993","-10.796052","0.00","252.17"
"2024-11-20 15:29:50.886","-15.397031999999989","-16.687884","0.00","252.17"
"2024-11-20 15:29:50.884","-18.43505599999999","-12.759996000000001","0.00","252.17"
"2024-11-20 15:29:50.882","-22.39769599999999","-17.342532","0.00","252.17"
"2024-11-20 15:29:50.880","-25.699895999999995","-13.087319999999998","0.00","252.17"
"2024-11-20 15:29:50.878","-29.266271999999994","-16.687884","0.00","252.17"
"2024-11-20 15:29:50.876","-32.964735999999995","-12.759996000000001","0.00","252.17"
"2024-11-20 15:29:50.874","-32.43638399999999","-16.36056","0.00","252.17"
"2024-11-20 15:29:50.872","-29.13418399999999","-13.414644","0.00","252.17"
"2024-11-20 15:29:50.870","-25.699895999999995","-16.033236","0.00","252.17"
"2024-11-20 15:29:50.868","-23.454399999999993","-14.396615999999998","0.00","252.17"
"2024-11-20 15:29:50.866","-19.491759999999992","-16.033236","0.00","252.17"
"2024-11-20 15:29:50.864","-17.774615999999995","-16.36056","0.00","252.17"
"2024-11-20 15:29:50.862","-13.415711999999992","-14.723939999999999","0.00","252.17"
"2024-11-20 15:29:50.860","-11.434391999999988","-15.378588","0.00","252.17"
"2024-11-20 15:29:50.858","-7.603839999999991","-12.105348","0.00","252.17"
"2024-11-20 15:29:50.856","-5.358343999999988","-13.741968","0.00","252.06"
"2024-11-20 15:29:50.854","-1.7919679999999971","-10.468727999999999","0.00","252.06"
"2024-11-20 15:29:50.852","0.8497920000000079","-13.414644","0.00","252.06"
"2024-11-20 15:29:50.850","4.812432000000015","-11.123376","0.00","252.06"
"2024-11-20 15:29:50.848","8.24672000000001","-13.741968","0.00","252.06"
"2024-11-20 15:29:50.846","11.945184000000012","-11.450700000000001","0.00","252.06"
"2024-11-20 15:29:50.844","15.511560000000017","-12.759996000000001","0.00","252.06"
"2024-11-20 15:29:50.842","19.077936000000008","-9.81408","0.00","252.06"
"2024-11-20 15:29:50.840","23.040576000000016","-7.522811999999998","0.00","252.06"
"2024-11-20 15:29:50.838","26.07860000000001","-2.612952","0.00","252.06"
"2024-11-20 15:29:50.836","30.173328000000012","8.516064","0.00","252.06"
"2024-11-20 15:29:50.834","32.81508800000002","23.900292","0.00","252.06"
"2024-11-20 15:29:50.832","31.890472000000017","25.209588000000004","0.00","252.06"
"2024-11-20 15:29:50.830","27.795744000000013","19.317756000000003","0.00","252.06"
"2024-11-20 15:29:50.828","26.07860000000001","18.00846","0.00","252.06"
"2024-11-20 15:29:50.826","21.455520000000007","11.461980000000004","0.00","252.06"
"2024-11-20 15:29:50.824","19.738376000000017","9.825360000000003","0.00","251.99"
"2024-11-20 15:29:50.822","15.643648000000013","2.296908000000002","0.00","251.99"
"2024-11-20 15:29:50.820","13.662328000000016","0.9876119999999986","0.00","251.99"
"2024-11-20 15:29:50.818","10.095952000000011","-4.576895999999998","0.00","251.99"
"2024-11-20 15:29:50.816","7.454192000000006","-3.922247999999996","0.00","251.99"
"2024-11-20 15:29:50.814","4.284080000000017","-7.850135999999999","0.00","251.99"
"2024-11-20 15:29:50.812","1.24605600000001","-7.522811999999998","0.00","251.99"
"2024-11-20 15:29:50.810","-1.7919679999999971","-10.468727999999999","0.00","251.99"
"2024-11-20 15:29:50.808","-6.150871999999993","-11.450700000000001","0.00","251.99"
"2024-11-20 15:29:50.806","-8.79263199999999","-12.759996000000001","0.00","251.99"
"2024-11-20 15:29:50.804","-13.415711999999992","-15.378588","0.00","251.99"
"2024-11-20 15:29:50.802","-16.189559999999993","-13.087319999999998","0.00","251.99"
"2024-11-20 15:29:50.800","-20.416375999999993","-15.705912000000001","0.00","251.99"
"2024-11-20 15:29:50.798","-23.58648799999999","-12.432672","0.00","251.99"
"2024-11-20 15:29:50.796","-27.813303999999995","-15.051264","0.00","251.99"
"2024-11-20 15:29:50.794","-30.98341599999999","-12.105348","0.00","251.99"
"2024-11-20 15:29:50.792","-34.41770399999999","-16.687884","0.00","251.99"
"2024-11-20 15:29:50.790","-30.98341599999999","-14.396615999999998","0.00","251.99"
"2024-11-20 15:29:50.788","-27.681215999999992","-17.015208","0.00","251.99"
"2024-11-20 15:29:50.786","-24.775279999999995","-15.051264","0.00","251.99"
"2024-11-20 15:29:50.784","-21.737255999999995","-17.342532","0.00","251.99"
"2024-11-20 15:29:50.782","-19.09549599999999","-15.051264","0.00","251.99"
"2024-11-20 15:29:50.780","-15.397031999999989","-15.378588","0.00","251.99"
"2024-11-20 15:29:50.778","-13.415711999999992","-13.741968","0.00","251.99"
"2024-11-20 15:29:50.776","-9.320983999999989","-12.432672","0.00","251.99"
"2024-11-20 15:29:50.774","-7.735927999999994","-13.741968","0.00","251.99"
"2024-11-20 15:29:50.772","-3.2449359999999885","-11.123376","0.00","251.99"
"2024-11-20 15:29:50.770","-1.2636159999999848","-14.723939999999999","0.00","251.99"
"2024-11-20 15:29:50.768","3.359464000000017","-10.796052","0.00","251.84"
"2024-11-20 15:29:50.766","5.737048000000016","-15.378588","0.00","251.84"
"2024-11-20 15:29:50.764","9.831776000000005","-11.123376","0.00","251.84"
"2024-11-20 15:29:50.762","12.737712000000016","-14.396615999999998","0.00","251.84"
"2024-11-20 15:29:50.760","17.09661600000001","-8.504784","0.00","251.84"
"2024-11-20 15:29:50.758","20.266728000000015","-10.141404000000001","0.00","251.84"
"2024-11-20 15:29:50.756","24.229368000000008","-3.922247999999996","0.00","251.84"
"2024-11-20 15:29:50.754","27.39948000000001","0.9876119999999986","0.00","251.84"
"2024-11-20 15:29:50.752","31.494208000000015","13.425924000000002","0.00","251.84"
"2024-11-20 15:29:50.750","33.343440000000015","24.882264","0.00","251.84"
"2024-11-20 15:29:50.748","30.305416000000008","21.609023999999998","0.00","251.84"
"2024-11-20 15:29:50.746","27.663656000000017","18.663108","0.00","251.84"
"2024-11-20 15:29:50.744","23.436840000000018","14.735219999999998","0.00","251.84"
"2024-11-20 15:29:50.742","21.455520000000007","11.789304000000001","0.00","251.84"
"2024-11-20 15:29:50.740","17.360792000000018","6.8794439999999994","0.00","251.84"
"2024-11-20 15:29:50.738","15.379472000000007","3.278880000000001","0.00","251.84"
"2024-11-20 15:29:50.736","11.813096000000016","-1.630980000000001","0.00","251.84"
"2024-11-20 15:29:50.734","9.17133600000001","-2.9402759999999972","0.00","251.84"
"2024-11-20 15:29:50.732","6.133312000000004","-5.886192000000001","0.00","251.84"
"2024-11-20 15:29:50.730","3.2273760000000067","-7.522811999999998","0.00","251.84"
"2024-11-20 15:29:50.728","0.3214400000000097","-9.486756","0.00","251.84"
"2024-11-20 15:29:50.726","-4.433727999999988","-12.105348","0.00","251.84"
"2024-11-20 15:29:50.724","-6.679223999999991","-12.432672","0.00","251.84"
"2024-11-20 15:29:50.722","-11.302303999999992","-15.378588","0.00","251.84"
"2024-11-20 15:29:50.720","-13.679887999999991","-11.778023999999998","0.00","251.84"
"2024-11-20 15:29:50.718","-18.43505599999999","-15.378588","0.00","251.84"
"2024-11-20 15:29:50.716","-21.076815999999994","-10.796052","0.00","251.84"
"2024-11-20 15:29:50.714","-25.83198399999999","-15.378588","0.00","251.84"
"2024-11-20 15:29:50.712","-28.47374399999999","-11.778023999999998","0.00","251.84"
"2024-11-20 15:29:50.710","-32.43638399999999","-17.015208","0.00","251.84"
"2024-11-20 15:29:50.708","-32.964735999999995","-14.396615999999998","0.00","251.84"
"2024-11-20 15:29:50.706","-29.794623999999992","-18.651828","0.00","251.84"
"2024-11-20 15:29:50.704","-26.75659999999999","-15.378588","0.00","251.84"
"2024-11-20 15:29:50.702","-23.454399999999993","-17.342532","0.00","251.84"
"2024-11-20 15:29:50.700","-20.68055199999999","-14.069292","0.00","251.84"
"2024-11-20 15:29:50.698","-17.114175999999993","-14.723939999999999","0.00","251.84"
"2024-11-20 15:29:50.696","-15.264943999999993","-13.741968","0.00","251.84"
"2024-11-20 15:29:50.694","-11.434391999999988","-12.432672","0.00","251.84"
"2024-11-20 15:29:50.692","-9.188895999999993","-14.396615999999998","0.00","251.84"
"2024-11-20 15:29:50.690","-5.358343999999988","-12.105348","0.00","251.84"
"2024-11-20 15:29:50.688","-2.9807599999999894","-15.051264","0.00","251.84"
"2024-11-20 15:29:50.686","0.8497920000000079","-12.432672","0.00","251.84"
"2024-11-20 15:29:50.684","3.623640000000009","-15.378588","0.00","251.84"
"2024-11-20 15:29:50.682","7.718368000000012","-12.105348","0.00","251.84"
"2024-11-20 15:29:50.680","11.284744000000018","-13.087319999999998","0.00","251.84"
"2024-11-20 15:29:50.678","14.851120000000009","-10.141404000000001","0.00","251.84"
"2024-11-20 15:29:50.676","18.681672000000006","-9.159431999999999","0.00","251.84"
"2024-11-20 15:29:50.674","21.191344000000015","-6.868164","0.00","251.84"
"2024-11-20 15:29:50.672","25.814424000000017","-2.2856280000000027","0.00","251.84"
"2024-11-20 15:29:50.670","28.32409600000001","3.278880000000001","0.00","251.84"
"2024-11-20 15:29:50.668","33.07926400000001","19.64508","0.00","251.84"
"2024-11-20 15:29:50.666","31.23003200000001","22.263672","0.00","251.84"
"2024-11-20 15:29:50.664","29.512888000000018","20.627052","0.00","251.84"
"2024-11-20 15:29:50.662","24.889808000000016","15.717191999999997","0.00","251.84"
"2024-11-20 15:29:50.660","23.568928000000014","14.407896000000001","0.00","251.84"
"2024-11-20 15:29:50.658","19.47420000000001","9.498035999999999","0.00","251.84"
"2024-11-20 15:29:50.656","17.62496800000001","5.8974720000000005","0.00","251.84"
"2024-11-20 15:29:50.654","13.926504000000008","0.6602880000000013","0.00","251.84"
"2024-11-20 15:29:50.652","11.152656000000007","-1.630980000000001","0.00","251.84"
"2024-11-20 15:29:50.650","8.510896000000017","-4.904219999999999","0.00","251.84"
"2024-11-20 15:29:50.648","4.548256000000009","-8.17746","0.00","251.84"
"2024-11-20 15:29:50.646","2.1706720000000104","-8.832107999999998","0.00","251.84"
"2024-11-20 15:29:50.644","-2.188231999999985","-12.759996000000001","0.00","251.84"
"2024-11-20 15:29:50.642","-4.697903999999987","-10.796052","0.00","251.84"
"2024-11-20 15:29:50.640","-8.79263199999999","-13.741968","0.00","251.84"
"2024-11-20 15:29:50.638","-11.962743999999994","-11.123376","0.00","251.84"
